,BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION,CURRENCYID,TRENDCLSPR
11,TQBR,2024-04-18,МосБиржа,MOEX,33352,1310188908.7,228.76,226.21,229.9,229.0,227.49,228.46,5755180,227.61,227.61,,1246081140.0,1246081140.0,,0,3,SUR,-0.13
12,TQBR,2024-04-17,МосБиржа,MOEX,19530,536954866.4,228.88,227.71,229.44,228.53,228.37,228.76,2350060,228.45,228.45,,486466067.7,486466067.7,,0,3,SUR,-0.09
13,TQBR,2024-04-16,МосБиржа,MOEX,19858,787652318.6,230.11,227.2,230.11,229.1,228.73,228.96,3443030,228.76,228.76,,748894308.7,748894308.7,,0,3,SUR,-0.5
14,TQBR,2024-04-15,МосБиржа,MOEX,26239,947771208.5,230.4,228.9,231.94,229.32,230.41,230.11,4113330,230.46,230.46,,867574764.4,867574764.4,,0,3,SUR,-0.1
15,TQBR,2024-04-12,МосБиржа,MOEX,27896,1322368441.1,227.47,226.49,231.73,230.7,229.05,230.33,5772470,228.63,228.63,,1044052333.4,1044052333.4,,0,3,SUR,1.49
16,TQBR,2024-04-11,МосБиржа,MOEX,28715,1250811344.8,229.0,225.58,229.77,226.51,227.2,226.94,5505570,227.21,227.21,,1117254520.7,1117254520.7,,0,3,SUR,-0.86
17,TQBR,2024-04-10,МосБиржа,MOEX,21213,886171020.0,230.96,228.22,230.96,228.99,229.22,228.92,3866090,229.21,229.21,,741483871.1,741483871.1,,0,3,SUR,-0.69
18,TQBR,2024-04-09,МосБиржа,MOEX,20481,978716186.0,230.86,227.8,233.18,230.7,230.72,230.5,4242020,231.08,231.08,,711339419.6,711339419.6,,0,3,SUR,0.04
19,TQBR,2024-04-08,МосБиржа,MOEX,41324,1933529675.5,231.6,229.21,234.0,230.88,230.89,230.4,8369710,231.04,231.04,,1820745659.2,1820745659.2,,0,3,SUR,-0.13
20,TQBR,2024-04-05,МосБиржа,MOEX,26801,1363350261.5,226.8,226.8,232.0,231.07,229.67,230.71,5936980,229.53,229.53,,1224338270.8,1224338270.8,,0,3,SUR,1.77
21,TQBR,2024-04-04,МосБиржа,MOEX,20040,1034232470.5,229.6,226.58,229.64,227.08,227.93,226.7,4534910,228.16,228.16,,885829445.7,885829445.7,,0,3,SUR,-1.08
22,TQBR,2024-04-03,МосБиржа,MOEX,23061,977317934.8,229.9,228.4,230.0,228.67,229.09,229.17,4266020,229.1,229.1,,894812544.6,894812544.6,,0,3,SUR,-0.27
23,TQBR,2024-04-02,МосБиржа,MOEX,39941,1419657531.1,225.0,224.0,229.9,228.5,226.61,229.78,6263970,225.91,225.91,,1096728485.0,1096728485.0,,0,3,SUR,2.12
24,TQBR,2024-04-01,МосБиржа,MOEX,27372,1125192584.8,223.0,222.81,225.0,224.55,224.23,225.0,5018130,224.15,224.15,,959229479.8,959229479.8,,0,3,SUR,1.02
25,TQBR,2024-03-29,МосБиржа,MOEX,18694,1016454394.7,218.54,217.65,222.89,222.3,221.06,222.72,4598010,220.76,220.76,,835769791.2,835769791.2,,0,3,SUR,1.91
26,TQBR,2024-03-28,МосБиржа,MOEX,40514,1635168547.9,220.0,217.0,222.8,219.0,219.54,218.54,7450150,219.54,219.54,,1532651931.2,1532651931.2,,0,3,SUR,-0.66
27,TQBR,2024-03-27,МосБиржа,MOEX,29202,1719177001.3,215.35,215.09,220.5,220.5,217.5,219.99,7901340,217.31,217.31,,1509974567.8,1509974567.8,,0,3,SUR,2.16
28,TQBR,2024-03-26,МосБиржа,MOEX,25630,1167647824.3,214.6,213.5,215.5,215.0,214.67,215.33,5439470,214.6,214.6,,1002837911.5,1002837911.5,,0,3,SUR,0.64
29,TQBR,2024-03-25,МосБиржа,MOEX,29722,1409374820.7,212.92,211.23,215.87,212.92,212.93,213.97,6617120,212.66,212.66,,1096656437.9,1096656437.9,,0,3,SUR,0.84
30,TQBR,2024-03-22,МосБиржа,MOEX,44521,3113162148.1,213.28,211.01,217.0,215.64,214.1,212.18,14542220,215.11,215.11,,1724493915.3,1724493915.3,,0,3,SUR,-0.31
31,TQBR,2024-03-21,МосБиржа,MOEX,31221,1503337099.1,214.0,212.02,215.9,212.98,213.91,212.85,7027940,213.96,213.96,,1428443807.4,1428443807.4,,0,3,SUR,-0.19
32,TQBR,2024-03-20,МосБиржа,MOEX,29100,1711972910.0,208.6,208.39,213.88,210.86,210.64,213.25,8127250,209.85,209.85,,1106176128.0,1106176128.0,,0,3,SUR,2.32
33,TQBR,2024-03-19,МосБиржа,MOEX,23284,1236239700.9,209.2,207.5,210.0,209.6,208.88,208.41,5918280,208.88,208.88,,1149343711.2,1149343711.2,,0,3,SUR,-0.4
34,TQBR,2024-03-18,МосБиржа,MOEX,20977,900876863.1,210.2,208.02,211.64,208.34,209.66,209.25,4296860,209.76,209.76,,799386346.4,799386346.4,,0,3,SUR,-0.71
35,TQBR,2024-03-15,МосБиржа,MOEX,24004,1468936882.2,207.42,206.8,211.5,210.5,209.49,210.75,7011600,209.06,209.06,,1038493017.4,1038493017.4,,0,3,SUR,1.59
36,TQBR,2024-03-14,МосБиржа,MOEX,17771,852880316.3,207.8,206.2,208.3,208.09,207.34,207.45,4113530,207.26,207.26,,755652468.0,755652468.0,,0,3,SUR,-0.26
37,TQBR,2024-03-13,МосБиржа,MOEX,13733,808183518.6,208.6,207.75,209.0,208.74,208.26,208.0,3880600,208.16,208.16,,580082778.6,580082778.6,,0,3,SUR,-0.29
38,TQBR,2024-03-12,МосБиржа,MOEX,23416,606072969.9,208.79,207.02,209.3,208.75,208.41,208.6,2908100,208.29,208.29,,487404388.5,487404388.5,,0,3,SUR,-0.09
39,TQBR,2024-03-11,МосБиржа,MOEX,32933,1482620227.7,210.0,207.24,211.0,208.09,209.32,208.79,7083110,209.35,209.35,,1375699436.3,1375699436.3,,0,3,SUR,-0.1
40,TQBR,2024-03-07,МосБиржа,MOEX,90055,2342930692.2,205.6,204.7,209.0,208.5,207.46,209.0,11293420,207.28,207.28,,1979142328.4,1979142328.4,,0,3,SUR,1.65
41,TQBR,2024-03-06,МосБиржа,MOEX,35060,1868716537.8,207.47,204.64,207.48,205.21,205.71,205.6,9085040,205.7,205.7,,1681148504.7,1681148504.7,,0,3,SUR,-0.67
42,TQBR,2024-03-05,МосБиржа,MOEX,85233,6049909616.4,201.34,199.1,207.2,199.59,203.38,206.99,29743520,201.91,201.91,,2252229959.0,2252229959.0,,0,3,SUR,3.0
43,TQBR,2024-03-04,МосБиржа,MOEX,24865,1301849217.2,200.0,199.32,201.9,199.62,200.03,200.97,6508440,199.83,199.83,,975841112.8,975841112.8,,0,3,SUR,0.83
44,TQBR,2024-03-01,МосБиржа,MOEX,18856,983733367.0,200.07,198.3,200.48,199.8,199.28,199.31,4936570,199.26,199.26,,887304135.3,887304135.3,,0,3,SUR,-0.14
45,TQBR,2024-02-29,МосБиржа,MOEX,24314,1248266549.3,199.77,198.02,201.39,199.36,199.57,199.59,6254340,199.59,199.59,,1176949823.7,1176949823.7,,0,3,SUR,0.06
46,TQBR,2024-02-28,МосБиржа,MOEX,30601,1150032468.4,199.76,198.64,200.99,199.8,199.9,199.47,5753210,199.95,199.95,,1051134808.3,1051134808.3,,0,3,SUR,0.06
47,TQBR,2024-02-27,МосБиржа,MOEX,38777,1907816814.5,198.0,196.12,201.97,199.56,199.72,199.36,9553610,199.7,199.7,,1773237244.0,1773237244.0,,0,3,SUR,0.94
48,TQBR,2024-02-26,МосБиржа,MOEX,52718,3471539194.9,199.48,194.75,200.0,196.4,196.35,197.5,17673790,196.4,196.4,,3242490911.5,3242490911.5,,0,3,SUR,3.46
49,TQBR,2024-02-22,МосБиржа,MOEX,42483,3507727461.0,189.2,183.5,191.8,191.75,188.9,190.9,18567610,188.52,188.52,,2419262872.4,2419262872.4,,0,3,SUR,0.47
50,TQBR,2024-02-21,МосБиржа,MOEX,41616,2087126372.0,188.0,187.1,191.91,190.56,189.42,190.01,11017550,189.41,189.41,,1885331507.9,1885331507.9,,0,3,SUR,0.43
51,TQBR,2024-02-20,МосБиржа,MOEX,29258,1130651792.1,196.95,188.12,196.95,195.54,193.24,189.2,5851160,195.88,195.88,,392369916.5,392369916.5,,0,3,SUR,-3.76
52,TQBR,2024-02-19,МосБиржа,MOEX,19585,821248265.8,195.9,195.34,198.78,197.17,197.19,196.6,4164760,197.18,197.18,,726502092.0,726502092.0,,0,3,SUR,0.32
53,TQBR,2024-02-16,МосБиржа,MOEX,25958,1082156383.5,198.1,195.05,199.1,195.5,196.66,195.97,5502760,196.76,196.76,,975655201.0,975655201.0,,0,3,SUR,-1.08
54,TQBR,2024-02-15,МосБиржа,MOEX,18786,630058740.6,198.45,196.8,198.88,198.34,197.87,198.1,3184210,197.86,197.86,,564557269.4,564557269.4,,0,3,SUR,-0.18
55,TQBR,2024-02-14,МосБиржа,MOEX,13158,507092342.3,200.0,198.06,200.9,198.76,199.29,198.46,2544470,199.41,199.41,,448020972.0,448020972.0,,0,3,SUR,-0.84
56,TQBR,2024-02-13,МосБиржа,MOEX,26201,798272817.0,199.0,199.0,201.53,199.44,200.27,200.14,3985600,200.31,200.31,,738513822.8,738513822.8,,0,3,SUR,0.57
57,TQBR,2024-02-12,МосБиржа,MOEX,18209,651813379.9,199.39,197.44,200.09,199.96,198.76,199.01,3279470,198.56,198.56,,502152423.0,502152423.0,,0,3,SUR,0.01
58,TQBR,2024-02-09,МосБиржа,MOEX,25623,776495461.7,198.2,196.55,200.65,198.96,199.26,198.99,3897160,199.26,199.26,,715309383.0,715309383.0,,0,3,SUR,0.41
59,TQBR,2024-02-08,МосБиржа,MOEX,36179,1592612636.7,202.95,197.56,203.39,198.72,199.44,198.17,7983030,199.64,199.64,,1418189053.7,1418189053.7,,0,3,SUR,-2.26
60,TQBR,2024-02-07,МосБиржа,MOEX,24640,1071739402.8,200.95,199.1,204.0,202.25,202.57,202.75,5290760,202.57,202.57,,990803487.6,990803487.6,,0,3,SUR,0.9
61,TQBR,2024-02-06,МосБиржа,MOEX,15874,503809268.0,200.1,199.55,201.74,200.47,200.5,200.95,2512790,200.48,200.48,,460547678.6,460547678.6,,0,3,SUR,0.22
62,TQBR,2024-02-05,МосБиржа,MOEX,20496,763336162.8,202.16,199.55,203.81,200.14,201.58,200.5,3786690,201.82,201.82,,636835053.3,636835053.3,,0,3,SUR,-0.79
63,TQBR,2024-02-02,МосБиржа,MOEX,23095,887254797.1,205.06,201.54,205.46,203.49,202.82,202.1,4374480,202.85,202.85,,775493379.3,775493379.3,,0,3,SUR,-1.41
64,TQBR,2024-02-01,МосБиржа,MOEX,15500,695607863.1,202.75,202.51,205.45,205.0,204.53,205.0,3400950,204.5,204.5,,572196569.7,572196569.7,,0,3,SUR,1.07
65,TQBR,2024-01-31,МосБиржа,MOEX,25379,864716754.9,204.09,201.02,204.09,203.88,202.47,202.82,4270520,202.43,202.43,,770698680.6,770698680.6,,0,3,SUR,-0.32
66,TQBR,2024-01-30,МосБиржа,MOEX,50496,1533581768.2,204.55,202.55,205.88,203.45,203.96,203.48,7519610,203.98,203.98,,1440184257.6,1440184257.6,,0,3,SUR,-0.7
67,TQBR,2024-01-29,МосБиржа,MOEX,78879,5574555422.0,198.61,198.4,209.9,202.02,204.98,204.91,27190100,201.17,201.17,,1319468038.7,1319468038.7,,0,3,SUR,3.38
68,TQBR,2024-01-26,МосБиржа,MOEX,15899,432601636.4,197.74,196.34,198.95,197.7,198.06,198.21,2184220,198.04,198.04,,369066281.5,369066281.5,,0,3,SUR,0.35
69,TQBR,2024-01-25,МосБиржа,MOEX,26004,747164411.4,199.23,195.66,199.29,197.4,197.46,197.52,3784380,197.46,197.46,,671970764.9,671970764.9,,0,3,SUR,-0.66
70,TQBR,2024-01-24,МосБиржа,MOEX,13703,680945034.3,198.09,196.35,199.35,197.74,197.62,198.83,3445540,197.34,197.34,,523453609.0,523453609.0,,0,3,SUR,0.4
71,TQBR,2024-01-23,МосБиржа,MOEX,35597,1479448583.3,199.2,196.63,201.48,198.03,199.14,198.03,7429020,199.3,199.3,,1346061492.7,1346061492.7,,0,3,SUR,-0.59
72,TQBR,2024-01-22,МосБиржа,MOEX,50571,2157751172.3,192.91,192.5,199.83,199.83,197.24,199.21,10940750,196.97,196.97,,1922233398.8,1922233398.8,,0,3,SUR,3.27
73,TQBR,2024-01-19,МосБиржа,MOEX,13066,434434393.3,194.0,192.0,194.69,193.15,192.99,192.91,2251050,192.99,192.99,,395059989.3,395059989.3,,0,3,SUR,-0.42
74,TQBR,2024-01-18,МосБиржа,MOEX,24288,1006982439.1,193.29,192.38,195.45,194.35,194.23,193.73,5185210,194.22,194.22,,958674672.8,958674672.8,,0,3,SUR,0.43
75,TQBR,2024-01-17,МосБиржа,MOEX,14159,460647331.1,192.05,191.5,193.28,193.12,192.34,192.9,2395010,192.26,192.26,,417011918.8,417011918.8,,0,3,SUR,0.44
76,TQBR,2024-01-16,МосБиржа,MOEX,28235,765076171.6,194.67,191.05,195.09,192.16,192.5,192.05,3972750,192.64,192.64,,699624476.7,699624476.7,,0,3,SUR,-1.23
77,TQBR,2024-01-15,МосБиржа,MOEX,13053,450216143.1,193.4,192.93,194.5,193.61,193.91,194.45,2321790,193.91,193.91,,390272794.3,390272794.3,,0,3,SUR,0.86
78,TQBR,2024-01-12,МосБиржа,MOEX,14163,490195052.9,192.95,192.25,193.78,192.51,192.91,192.8,2541050,192.94,192.94,,417804893.2,417804893.2,,0,3,SUR,-0.05
79,TQBR,2024-01-11,МосБиржа,MOEX,19981,621098164.1,193.57,191.15,194.21,192.5,192.74,192.9,3222520,192.73,192.73,,561121466.8,561121466.8,,0,3,SUR,-0.14
80,TQBR,2024-01-10,МосБиржа,MOEX,35099,681590281.5,194.2,193.05,195.67,194.47,194.5,193.18,3504410,194.66,194.66,,572826582.1,572826582.1,,0,3,SUR,-0.64
81,TQBR,2024-01-09,МосБиржа,MOEX,15459,488074435.9,194.13,193.01,194.95,193.7,194.22,194.43,2513010,194.21,194.21,,428269363.5,428269363.5,,0,3,SUR,0.38
82,TQBR,2024-01-08,МосБиржа,MOEX,12148,325663832.5,193.08,192.74,194.29,192.91,193.43,193.69,1683590,193.44,193.44,,273855205.4,273855205.4,,0,3,SUR,0.32
83,TQBR,2024-01-05,МосБиржа,MOEX,31258,387725489.9,194.14,192.26,194.55,192.76,192.95,193.08,2009470,192.91,192.91,,315005656.7,315005656.7,,0,3,SUR,-0.39
84,TQBR,2024-01-04,МосБиржа,MOEX,15271,419284831.9,195.99,193.2,196.32,194.27,194.17,193.84,2159380,194.2,194.2,,378267386.3,378267386.3,,0,3,SUR,-0.8
85,TQBR,2024-01-03,МосБиржа,MOEX,27377,719717550.1,190.23,189.62,195.88,195.0,193.95,195.4,3710910,193.81,193.81,,652371304.5,652371304.5,,0,3,SUR,3.08
86,TQBR,2023-12-29,МосБиржа,MOEX,14927,408023455.3,189.69,188.0,190.77,189.13,189.36,189.57,2154760,189.48,189.48,,306617228.0,306617228.0,,0,3,SUR,0.14
87,TQBR,2023-12-28,МосБиржа,MOEX,24103,661186637.2,190.21,186.21,191.0,190.56,189.4,189.31,3491000,189.35,189.35,,602249074.7,602249074.7,,0,3,SUR,-0.36
0,TQBR,2023-12-28,МосБиржа,MOEX,24103,661186637.2,190.21,186.21,191.0,190.56,189.4,189.31,3491000,189.35,189.35,,602249074.7,602249074.7,,0,3,SUR,-0.36
1,TQBR,2023-12-27,МосБиржа,MOEX,23600,595901307.9,192.46,189.49,192.89,190.6,191.01,190.0,3119750,191.29,191.29,,466159917.8,466159917.8,,0,3,SUR,-0.99
2,TQBR,2023-12-26,МосБиржа,MOEX,27992,550222087.0,192.52,190.54,193.32,192.25,191.75,191.9,2869470,191.73,191.73,,497581721.4,497581721.4,,0,3,SUR,-0.37
3,TQBR,2023-12-25,МосБиржа,MOEX,31956,1112068968.0,194.38,191.03,195.85,192.99,192.8,192.61,5766270,192.87,192.87,,1002035647.1,1002035647.1,,0,3,SUR,-0.72
4,TQBR,2023-12-22,МосБиржа,MOEX,41046,1426466769.2,192.85,192.08,196.49,195.3,194.76,194.0,7323950,194.81,194.81,,1273972917.6,1273972917.6,,0,3,SUR,0.57
5,TQBR,2023-12-21,МосБиржа,MOEX,51804,1952189939.6,199.9,192.85,199.97,193.21,195.16,192.9,10002510,195.4,195.4,,1725202998.9,1725202998.9,,0,3,SUR,-3.51
6,TQBR,2023-12-20,МосБиржа,MOEX,39472,1034270647.0,201.46,199.1,202.75,200.7,200.61,199.91,5155670,200.67,200.67,,942300118.2,942300118.2,,0,3,SUR,-0.24
7,TQBR,2023-12-19,МосБиржа,MOEX,44124,1874609772.9,201.86,197.87,206.0,199.02,201.61,200.4,9298200,201.69,201.69,,1769871291.4,1769871291.4,,0,3,SUR,-0.72
8,TQBR,2023-12-18,МосБиржа,MOEX,34676,1450010987.2,195.49,194.24,203.0,202.35,198.47,201.86,7306110,197.63,197.63,,1150159263.9,1150159263.9,,0,3,SUR,3.73
9,TQBR,2023-12-15,МосБиржа,MOEX,28561,1411396001.0,193.3,190.9,196.53,194.74,193.82,194.6,7282570,193.74,193.74,,1274898042.0,1274898042.0,,0,3,SUR,1.14
10,TQBR,2023-12-14,МосБиржа,MOEX,40162,1417881661.4,188.01,187.77,193.56,189.95,190.92,192.4,7426580,191.15,191.15,,1128238181.9,1128238181.9,,0,3,SUR,2.47
11,TQBR,2023-12-13,МосБиржа,MOEX,24679,715763413.1,186.52,184.28,188.68,186.31,186.68,187.76,3834300,186.61,186.61,,629918067.8,629918067.8,,0,3,SUR,0.87
12,TQBR,2023-12-12,МосБиржа,MOEX,40348,1617882106.9,189.41,184.7,190.87,187.24,187.01,186.14,8653250,187.04,187.04,,1504518269.1,1504518269.1,,0,3,SUR,-1.92
13,TQBR,2023-12-11,МосБиржа,MOEX,39225,1628072449.2,198.47,188.51,199.8,190.3,192.82,189.79,8443540,193.85,193.85,,1263500130.6,1263500130.6,,0,3,SUR,-4.37
14,TQBR,2023-12-08,МосБиржа,MOEX,15000,490662311.1,197.33,197.15,199.76,197.38,198.65,198.47,2470030,198.68,198.68,,452210923.0,452210923.0,,0,3,SUR,0.68
15,TQBR,2023-12-07,МосБиржа,MOEX,30765,1440354713.2,198.22,194.29,200.7,197.72,197.29,197.13,7300700,197.29,197.29,,1358653796.6,1358653796.6,,0,3,SUR,-0.55
16,TQBR,2023-12-06,МосБиржа,MOEX,22846,1160100190.7,203.56,197.8,204.28,201.95,201.13,198.22,5768020,201.85,201.85,,865322835.6,865322835.6,,0,3,SUR,-2.3
17,TQBR,2023-12-05,МосБиржа,MOEX,22648,866821902.7,201.02,198.5,203.4,202.97,201.06,202.88,4311200,200.82,200.82,,765393331.6,765393331.6,,0,3,SUR,1.41
18,TQBR,2023-12-04,МосБиржа,MOEX,28746,1087324510.7,198.5,196.0,202.48,201.46,199.65,200.05,5446230,199.51,199.51,,924277157.1,924277157.1,,0,3,SUR,0.58
19,TQBR,2023-12-01,МосБиржа,MOEX,15401,631406228.0,199.5,197.71,200.5,199.3,199.33,198.9,3167990,199.39,199.39,,511945791.0,511945791.0,,0,3,SUR,-0.4
20,TQBR,2023-11-30,МосБиржа,MOEX,27700,920795201.8,201.5,198.06,201.68,199.6,199.56,199.69,4614020,199.58,199.58,,801600752.6,801600752.6,,0,3,SUR,-0.88
21,TQBR,2023-11-29,МосБиржа,MOEX,22713,815154271.3,201.79,200.78,203.4,202.0,202.23,201.47,4030820,202.43,202.43,,648137526.7,648137526.7,,0,3,SUR,-0.12
22,TQBR,2023-11-28,МосБиржа,MOEX,57886,2537219418.1,209.0,200.42,209.14,204.35,203.21,201.71,12482400,203.36,203.36,,2217450632.8,2217450632.8,,0,3,SUR,-3.13
23,TQBR,2023-11-27,МосБиржа,MOEX,26170,1630277052.7,205.79,205.79,209.6,207.03,207.83,208.22,7844340,207.85,207.85,,1528731219.8,1528731219.8,,0,3,SUR,1.38
24,TQBR,2023-11-24,МосБиржа,MOEX,16581,647460981.5,205.97,203.75,207.11,205.65,205.5,205.38,3150630,205.5,205.5,,581867922.2,581867922.2,,0,3,SUR,-0.04
25,TQBR,2023-11-23,МосБиржа,MOEX,14362,568508601.7,207.32,204.32,207.5,205.03,205.51,205.46,2766280,205.56,205.56,,512481949.8,512481949.8,,0,3,SUR,-0.7
26,TQBR,2023-11-22,МосБиржа,MOEX,19826,889137256.0,206.19,205.76,207.7,206.22,206.77,206.9,4300290,206.77,206.77,,791800488.6,791800488.6,,0,3,SUR,0.62
27,TQBR,2023-11-21,МосБиржа,MOEX,28715,1161497890.8,201.52,201.4,205.95,205.7,204.28,205.63,5685060,204.15,204.15,,1032529186.8,1032529186.8,,0,3,SUR,1.84
28,TQBR,2023-11-20,МосБиржа,MOEX,15452,605754167.7,201.84,200.82,202.8,202.12,202.05,201.92,2998030,202.05,202.05,,550756562.3,550756562.3,,0,3,SUR,0.04
29,TQBR,2023-11-17,МосБиржа,MOEX,18778,666554703.9,202.4,200.27,202.94,202.13,201.76,201.84,3303710,201.75,201.75,,594976928.3,594976928.3,,0,3,SUR,-0.14
30,TQBR,2023-11-16,МосБиржа,MOEX,32378,1575224192.2,202.95,200.62,204.96,203.05,202.51,202.13,7778610,202.51,202.51,,1396396800.0,1396396800.0,,0,3,SUR,-0.33
31,TQBR,2023-11-15,МосБиржа,MOEX,42625,2087630271.8,197.7,195.27,202.95,202.93,199.61,202.79,10458020,199.33,199.33,,1884739158.8,1884739158.8,,0,3,SUR,2.21
32,TQBR,2023-11-14,МосБиржа,MOEX,48508,2369624864.1,201.5,197.52,202.24,199.8,199.35,198.41,11886860,199.38,199.38,,2229642576.3,2229642576.3,,0,3,SUR,-2.01
33,TQBR,2023-11-13,МосБиржа,MOEX,77161,4188346734.9,210.05,200.1,212.5,204.84,206.13,202.49,20324660,207.33,207.33,,3221214030.7,3221214030.7,,0,3,SUR,-4.08
34,TQBR,2023-11-10,МосБиржа,MOEX,47743,2545449632.1,205.11,204.58,211.77,210.25,209.31,211.1,12160830,209.13,209.13,,2169747927.6,2169747927.6,,0,3,SUR,2.92
35,TQBR,2023-11-09,МосБиржа,MOEX,18468,885434906.7,204.3,203.26,205.86,205.37,204.73,205.11,4324800,204.71,204.71,,771592546.3,771592546.3,,0,3,SUR,0.52
36,TQBR,2023-11-08,МосБиржа,MOEX,28964,1062975150.5,204.92,203.7,206.57,204.5,204.91,204.05,5187510,205.01,205.01,,922581974.2,922581974.2,,0,3,SUR,-0.63
37,TQBR,2023-11-07,МосБиржа,MOEX,35253,1788195260.6,205.61,202.55,207.13,205.65,204.82,205.34,8730420,204.64,204.64,,1491098347.2,1491098347.2,,0,3,SUR,-0.07
38,TQBR,2023-11-06,МосБиржа,MOEX,38688,1990074676.5,204.0,202.2,207.47,205.1,205.34,205.49,9691630,205.36,205.36,,1793834842.0,1793834842.0,,0,3,SUR,0.76
39,TQBR,2023-11-03,МосБиржа,MOEX,76415,4280677142.9,200.0,196.71,205.1,201.98,200.83,203.93,21306790,199.39,199.39,,2810478964.4,2810478964.4,,0,3,SUR,2.19
40,TQBR,2023-11-02,МосБиржа,MOEX,61764,3380491161.0,192.9,192.9,200.27,194.63,196.29,199.55,17221810,194.36,194.36,,1649781138.8,1649781138.8,,0,3,SUR,3.45
41,TQBR,2023-11-01,МосБиржа,MOEX,17673,685941015.5,189.7,189.5,193.0,192.56,191.87,192.89,3575050,191.78,191.78,,585500748.4,585500748.4,,0,3,SUR,1.68
42,TQBR,2023-10-31,МосБиржа,MOEX,34682,1140187889.8,191.5,188.47,192.08,190.7,189.98,189.71,6001600,189.97,189.97,,1067457355.3,1067457355.3,,0,3,SUR,-0.98
43,TQBR,2023-10-30,МосБиржа,MOEX,43257,1758925037.3,191.6,190.18,194.39,191.54,192.11,191.59,9155710,192.15,192.15,,1637733897.1,1637733897.1,,0,3,SUR,0.05
44,TQBR,2023-10-27,МосБиржа,MOEX,52849,2603181941.1,187.77,187.77,193.06,191.68,191.14,191.5,13618910,191.1,191.1,,2338641111.1,2338641111.1,,0,3,SUR,1.78
45,TQBR,2023-10-26,МосБиржа,MOEX,16781,890802241.5,187.01,185.88,188.48,188.2,187.36,188.15,4754390,187.21,187.21,,691458638.8,691458638.8,,0,3,SUR,0.29
46,TQBR,2023-10-25,МосБиржа,MOEX,11900,396457862.5,188.65,186.85,188.73,187.83,187.66,187.6,2112650,187.66,187.66,,357794823.9,357794823.9,,0,3,SUR,-0.56
47,TQBR,2023-10-24,МосБиржа,MOEX,20848,777715696.3,186.78,185.47,189.82,189.45,187.87,188.65,4139720,187.79,187.79,,710068359.2,710068359.2,,0,3,SUR,1.0
48,TQBR,2023-10-23,МосБиржа,MOEX,19018,863470830.3,188.8,185.49,188.92,187.37,187.4,186.78,4607690,187.42,187.42,,788775610.4,788775610.4,,0,3,SUR,-1.27
49,TQBR,2023-10-20,МосБиржа,MOEX,14468,723540928.9,190.4,188.16,190.95,188.51,189.16,189.18,3825040,189.17,189.17,,646163788.4,646163788.4,,0,3,SUR,-0.64
50,TQBR,2023-10-19,МосБиржа,MOEX,18751,848283948.8,189.62,188.61,191.17,190.5,189.9,190.4,4467070,189.87,189.87,,776340729.7,776340729.7,,0,3,SUR,0.1
51,TQBR,2023-10-18,МосБиржа,MOEX,26696,1182546270.4,190.7,188.27,191.71,189.79,190.08,190.21,6219970,190.12,190.12,,1116151540.1,1116151540.1,,0,3,SUR,-0.25
52,TQBR,2023-10-17,МосБиржа,MOEX,31098,1469816476.6,188.37,187.0,190.9,190.65,189.3,190.69,7764500,189.09,189.09,,1258685257.8,1258685257.8,,0,3,SUR,1.23
53,TQBR,2023-10-16,МосБиржа,MOEX,24677,1027289531.7,186.3,185.9,188.49,187.97,187.18,188.37,5488270,187.04,187.04,,900734127.1,900734127.1,,0,3,SUR,1.49
54,TQBR,2023-10-13,МосБиржа,MOEX,43241,1515020816.0,186.2,184.26,187.68,185.56,185.48,185.6,8167180,185.5,185.5,,1383643948.6,1383643948.6,,0,3,SUR,-0.51
55,TQBR,2023-10-12,МосБиржа,MOEX,42390,2666512722.5,179.52,179.44,187.0,186.49,184.18,186.55,14474190,183.87,183.87,,2266069294.7,2266069294.7,,0,3,SUR,4.1
56,TQBR,2023-10-11,МосБиржа,MOEX,31427,1372953307.9,182.8,178.83,184.77,182.45,182.56,179.2,7520620,183.14,183.14,,981597870.6,981597870.6,,0,3,SUR,-1.95
57,TQBR,2023-10-10,МосБиржа,MOEX,18833,733957146.2,181.01,180.06,183.0,182.5,181.79,182.76,4037400,181.58,181.58,,599101741.6,599101741.6,,0,3,SUR,0.97
58,TQBR,2023-10-09,МосБиржа,MOEX,22542,686037883.0,183.19,180.61,183.19,181.04,181.68,181.01,3775260,181.8,181.8,,610911074.0,610911074.0,,0,3,SUR,-0.87
59,TQBR,2023-10-06,МосБиржа,MOEX,18731,991041805.7,183.3,180.36,183.55,182.29,181.98,182.59,5445830,181.88,181.88,,874794923.0,874794923.0,,0,3,SUR,-0.14
60,TQBR,2023-10-05,МосБиржа,MOEX,22877,1126266049.6,181.28,180.28,183.65,182.79,182.61,182.84,6167170,182.63,182.63,,1036931518.3,1036931518.3,,0,3,SUR,0.99
61,TQBR,2023-10-04,МосБиржа,MOEX,19606,884034855.5,182.12,180.57,183.29,182.01,182.48,181.05,4844540,182.63,182.63,,781959324.8,781959324.8,,0,3,SUR,-0.59
